sample,target
1198,0.052294165456104144
1199,0.05518293454540797
1200,-0.026006327669970027
1201,-0.016928845946582283
1202,-0.06867805392815288
1203,-0.06442841292746236
1204,0.03004239853010082
1205,-0.037926260535791345
1206,0.2296926061611487
1207,-0.04002816989538325
1208,0.03645540402359129
1209,-0.053245337786696836
1210,0.15972989613337346
1211,-0.020303158142615907
1212,0.08738369739318651
1213,-0.09771771856668104
1214,0.027678298410141605
1215,0.04343117176587159
1216,0.013629175552116818
1217,-0.15650867430527748
1218,-0.14108604877919573
1219,0.3158399525050581
1220,0.10662482392711711
1221,0.126640448988144
1222,0.020175683266345536
1223,-0.006980454929260388
1224,0.060250453026505904
1225,-0.018347139248603112
1226,0.00552199837346537
1227,0.07834045371461876
1228,0.20482624679909572
1229,-0.026466635723239384
1230,0.2838513830060964
1231,0.1393421321772853
1232,0.022540548826196608
1233,-0.08734338821350866
1234,-0.13611078810732985
1235,0.07674428385988018
1236,-0.15438892649417274
1237,-0.09834731923129514
1238,0.11629637338134557
1239,-0.3097982400454473
1240,0.15511366933476523
1241,-0.035839495078314666
1242,-0.1422355710879693
1243,-0.0605215520014745
1244,0.243479952571122
1245,-0.17450066197272002
1246,0.022352973418344677
1247,0.10039787016423966
1248,0.13217913949027763
1249,0.00015717286014366172
1250,-0.1378345804648808
1251,-0.12073245828666272
1252,0.16855916488288064
1253,0.030619507232153835
1254,-0.0022998229501269007
1255,-0.04023661812829305
1256,-0.05323450660811849
1257,0.00911258931180696
1258,0.11855701088444814
1259,-0.05084522753110494
1260,0.05350710048725467
1261,0.08813575722588328
1262,0.11201143653487122
1263,0.08674438269204346
1264,0.0674304050745513
1265,-0.04608812067661847
1266,-0.1074267272671548
1267,-0.07740331756433726
1268,0.20229994366626344
1269,-0.10909419788262952
1270,-0.03441339720120191
1271,0.054150995253932965
1272,-0.14935255044077406
1273,-0.12756311589516878
1274,0.08330922109452617
1275,-0.049105291082910535
1276,0.05939978587105179
1277,0.09552641728600146
1278,0.1625225541498818
1279,-0.12058132898228392
1280,-0.14193961205871905
1281,-0.10109951474677308
1282,0.18272954761320595
1283,-0.09087545370458922
1284,-0.21370795836044007
1285,0.03071876693802711
1286,0.12774398081996932
1287,-0.014635111304970173
1288,0.1170394477223561
1289,-0.06190618377769709
1290,0.12522554196173144
1291,-0.18768775736789017
1292,0.03349983223667906
1293,0.0041934552259825855
1294,0.02886155238753229
1295,-0.10650369292118346
1296,0.15746053687021525
1297,0.17009358525566312
1298,-0.09760745778711734
1299,0.15344987765049506
1300,-0.04568666852161626
1301,-0.04347932180620228
1302,0.08145887422078442
1303,0.04632715049792234
1304,0.0682098415010748
1305,0.026811252037044847
1306,0.03263139855066015
1307,0.05893026330700527
1308,-0.15010088848161057
1309,0.029777731826253984
1310,0.019005611803958794
1311,0.14676110254233715
1312,-0.106171239391153
1313,-0.05129653942474729
1314,0.0491254297861828
1315,-0.020743887534741094
1316,-0.03883313936632206
1317,-0.02613030273797381
1318,-0.09170932282090806
1319,-0.21466031372816016
1320,0.2241243699110513
1321,-0.06547335320964423
1322,0.07483195696934146
1323,-0.08743003281418699
1324,0.17101509296749723
1325,-0.02314488849026901
1326,-0.021651292304969955
1327,0.012651651675388141
1328,0.17967738457131296
1329,0.034343911883508285
1330,0.043104007076984224
1331,-0.07172424146405441
1332,-0.01915932950449898
1333,-0.0909792201042381
1334,-0.07946432099584556
1335,0.08667507539538999
1336,0.19530484172609647
1337,-0.07535641858103552
1338,-0.05428224198083771
1339,0.13563870836817324
1340,0.005179531800016457
1341,0.05038550772261645
1342,-0.10092560574439685
1343,-0.0676747188794437
1344,0.06097682828879476
1345,0.10684399485885071
1346,-0.05429033123958014
1347,-0.14191846611615866
1348,0.2041488381270101
1349,-0.12340741205833085
1350,0.15837684666568083
1351,-0.04785954057969755
1352,-0.07741089671861741
1353,0.12402957687283644
1354,-0.17067183488395898
1355,0.027299056834868864
1356,0.009596126381044037
1357,0.09063809885220106
1358,-0.038248541969685274
1359,0.08749865632799236
1360,0.015627521428219705
1361,0.04135919442958586
1362,-0.051426079194284754
1363,-0.02855868306090498
1364,-0.11014071287632624
1365,-0.024943628987969653
1366,-0.012127741754856538
1367,-0.029493274894944667
1368,0.12418660376142954
1369,0.012022205840496621
1370,0.05873422791335621
1371,0.11109669400152901
1372,-0.08027008117690881
1373,-0.16983563894527834
1374,-0.11945197344463225
1375,0.06493120749564976
1376,-0.07954751780743924
1377,0.028819534697234056
1378,-0.001548486913717442
1379,0.011632431864881554
1380,0.03919658897895605
1381,-0.261494697479485
1382,0.10330088972278675
1383,0.14803714055799017
1384,-0.12418788404536474
1385,0.07699058058790514
1386,0.03892781295053229
1387,0.10475342708845736
1388,0.129688589262415
1389,-0.29448147253605095
1390,0.04037118603201305
1391,-0.048484776572351625
1392,0.057937257742454756
1393,0.016990550155836368
1394,0.005626620434362795
1395,-0.08487931702278821
1396,-0.16131803771615774
1397,-0.014720068649129352
1398,-0.06059671247615822
1399,-0.07992030138249961
1400,0.1620891683281712
1401,-0.015708249781118656
1402,-0.04391847243289931
1403,0.22354948128491095
1404,-0.10593200872017311
1405,0.06510213495689435
1406,-0.2030449508379448
1407,-0.13708687581969559
1408,0.0378564006821328
1409,0.008620432417810929
1410,-0.2037533426415412
1411,-0.006223251776449086
1412,0.1425401464274147
1413,-0.05062449371510719
1414,0.05905525597191815
1415,0.09269338210775527
1416,0.25023322556030136
1417,-0.15373877923101678
1418,0.06419058177500532
1419,-0.057157007549267655
1420,-0.2033385705081468
1421,-0.16212514501579942
1422,-0.19864475071213106
1423,-0.04453884959601208
1424,0.1875944900943386
1425,0.06640087891569213
1426,0.2078960887545192
1427,-0.00883376673017898
1428,0.11656129670772908
1429,-0.030794817064797843
1430,-0.1369858663300689
1431,0.024857601630465437
1432,0.14622203670864756
1433,-0.03368607544880843
1434,0.034108009638944115
1435,-0.07349315756093469
1436,-0.06683044869784678
1437,0.06598520156585402
1438,-0.025583329270092773
1439,0.10962596473677969
1440,0.1131197553170708
1441,-0.24686104079477483
1442,0.04667017339095692
1443,0.07901960509173797
1444,-0.05913908934821664
1445,0.08518403130433758
1446,-0.217699042968102
1447,0.041192078132936516
1448,-0.3172845358280385
1449,0.2799085065336383
1450,-0.22053593281737788
1451,0.03711232716315575
1452,-0.10291279962192161
1453,-0.09801657722505956
1454,0.07534279623396359
1455,-0.11819622291561831
1456,-0.04173773722995277
1457,0.1213942986610686
1458,-0.07994556027749936
1459,-0.030192371313997712
1460,-0.11415284166103545
1461,0.1961847989342893
1462,0.0004999804059628611
1463,-0.17714919669303064
1464,-0.05091993967245001
1465,-0.12294832330697164
1466,0.16959533454292772
1467,-0.003170604128448294
1468,0.05021520368940095
1469,-0.17953833115138218
1470,0.21243081836775182
1471,-0.022655383730541552
1472,0.09188707833115452
1473,0.01369091606077559
1474,-0.148474175562481
1475,-0.06306732540287542
1476,-0.1649162230841599
1477,-0.1674467859698014
1478,-0.0874952204367527
1479,-0.05271448105253467
1480,0.019958315812281673
1481,0.1217686077217279
1482,-0.0137749868036607
1483,-0.307942660234272
1484,-0.08213600407529115
1485,0.14151111317411771
1486,-0.0410101847697182
1487,0.16342611129996493
1488,0.13461333471970421
1489,0.09843099187648652
1490,-0.04890151676975665
1491,0.08626055672149777
1492,-0.10097858631944212
1493,0.03650008016831379
1494,-0.031402035406834415
1495,0.24937875939994653
1496,0.04022575298832628
1497,0.038852975925527514
1498,0.09474793634985881
1499,0.012387487461285795
1500,-0.03136751618959128
1501,0.07804504197465709
1502,-0.06927273778896054
1503,-0.13956426081427895
1504,0.07192976790176113
1505,0.10758716647829208
1506,0.17437078998005584
1507,0.03563662366683204
1508,0.12876344857965927
1509,0.010545463488576124
1510,0.015007556759627977
1511,0.10138259528277146
1512,-0.04897264327231679
1513,0.008725971606238496
1514,0.038215566960950825
1515,0.2852341887313348
1516,-0.024675848269663105
1517,-0.09197185166109535
1518,-0.29031527505560006
1519,0.014496117261006289
1520,-0.1767178169429281
1521,-0.05883757752892476
1522,0.08238495947857497
1523,0.0068978034923360835
1524,0.12193125460251619
1525,-0.14020358283952378
1526,-0.041699506317644595
1527,0.12649302119748537
1528,-0.05157615623838858
1529,-0.04307400681256444
1530,0.005417018367425447
1531,0.026634699364868765
1532,0.058022340685578384
1533,-0.06511959472220893
1534,-0.05000967884700392
1535,-0.03414398540227869
1536,0.035158696223194355
1537,-0.12347776883689798
1538,-0.025167463312038604
1539,-0.053120108472731284
1540,0.20681341309678283
1541,0.03448332456585458
1542,-0.04507020350651779
1543,0.016642805518359303
1544,-0.0846937449439986
1545,-0.0652817249648868
1546,0.04100390134263102
1547,-0.16348634777380164
1548,0.05685446187445027
1549,-0.07931309010675604
1550,-0.09681001026199519
1551,-0.13043289185241475
1552,-0.04362384703905748
1553,-0.05557074400600979
1554,0.11588385094409995
1555,0.045975057713346174
1556,-0.07495505881567824
1557,0.0869997939963803
1558,-0.1564740121621073
1559,-0.13770059482970914
1560,0.16347683632165316
1561,-0.0835981129878243
1562,-0.07220240374768962
1563,-0.02352084405065085
1564,-0.10049675536782027
1565,0.08969259361700908
1566,0.03339167459301608
1567,0.08950726515814822
1568,-0.013592188993203608
1569,-0.21022312695115236
1570,0.14247316233686874
1571,-0.009318932604233832
1572,0.0632405840377642
1573,-0.004071945379260666
1574,-0.07046443111158175
1575,-0.16281273320084813
1576,0.19611229391538862
1577,-0.12229877146689971
1578,0.28357211623552764
1579,-0.06544857497069044
1580,-0.019846200618799333
1581,-0.12123064256624816
1582,-0.030675884451290533
1583,-0.04053554339899223
1584,0.05161307944219496
1585,-0.04979567930805036
1586,0.003775442542373608
1587,0.03318524465098897
1588,-0.05365575028162414
1589,-0.08824960432752624
1590,0.030937177636749448
1591,-0.05194940795054715
1592,0.061117927340327366
1593,0.1067761467489227
1594,0.03414404065287754
1595,0.07246840790656761
1596,-0.11868853401143155
1597,-0.11125831357481175
1598,-0.02672759102758673
1599,0.02072751534330632
1600,0.15472231102784836
1601,0.1738918094776361
1602,0.18956921119339157
1603,0.10189003516530132
1604,0.18448821537879972
1605,0.03460577525438363
1606,0.09421183338073932
1607,0.08275838476638024
1608,-0.07044574222315107
1609,-0.15330883418444635
1610,0.00641237663963877
1611,0.055743560552150295
1612,-0.023215484169919375
1613,0.06141620574726396
1614,0.2798823843261873
1615,0.1729600309796854
1616,-0.13504354221403866
1617,-0.12944008944040525
1618,0.1876692300777937
1619,-0.003287880832998989
1620,0.0019060399821360027
1621,0.14112121875586825
1622,-0.12585485544876526
1623,-0.10099155115325598
1624,-0.2775985908495042
1625,0.021317604056972136
1626,-0.06879525786942078
1627,0.048327313020603585
1628,0.09259733620699916
1629,0.14197150472280712
1630,-0.03343102994968625
1631,-0.012875088397395196
1632,-0.06072481250446318
1633,0.22419959109091303
1634,-0.062068046045487456
1635,0.01800139951085114
1636,-0.14546023261399088
1637,-0.0503443548549229
1638,0.08668901024399725
1639,-0.06041700854554521
1640,-0.1603107718149905
1641,0.12039952941470548
1642,0.15974968834352235
1643,-0.18369388795092217
1644,-0.16940019059836198
1645,0.029899112221104716
1646,0.09300547243334148
1647,0.007628415192003451
1648,0.03603974564640841
1649,0.06661517604275156
1650,-0.22860561980542293
1651,-0.2300475750736993
1652,-0.14813399566317706
1653,0.0630772030501644
1654,-0.08882900461521576
1655,-0.009954756297612388
1656,0.0108777922252971
1657,0.06988005016282962
1658,-0.15162923489771588
1659,0.09546426802010811
1660,-0.04437246005615636
1661,-0.03849289198389503
1662,-0.1518475501407742
1663,-0.12173582326453823
1664,0.06484262665537291
1665,-0.1690005361163629
1666,-0.07889853386582803
1667,-0.09402394460825393
1668,0.13508531633931953
1669,-0.09162094041913316
1670,-0.03150854985332249
1671,-0.11829427946192642
1672,0.15541294654052581
1673,0.0905660962169306
1674,-0.01676482556714488
1675,-0.045587009345292515
1676,-0.09960764700418363
1677,0.07870666382258065
1678,0.11928400585044349
1679,-0.010748516607173964
1680,0.050468400284901044
1681,-0.018277531721384105
1682,0.0004435266387663901
1683,-0.18610946408776122
1684,-0.1863563606899333
1685,-0.04396746783742704
1686,0.10540365597338547
1687,0.12444279193195258
1688,0.08953995239568045
1689,0.04881977190407015
1690,0.12855964247161883
1691,-0.015748354458230106
1692,0.027836313378155363
1693,0.07227754095445829
1694,0.003245852724398743
1695,0.004154569181962809
1696,0.010638903559455487
1697,0.19713570677090864
1698,0.16523530490261387
1699,-0.10706128134113763
1700,-0.08251422487207935
1701,-0.020790722789384264
1702,-0.20066678437539914
1703,-0.059315099974529634
1704,-0.1334148679637582
1705,0.08224032456094918
1706,-0.1409762995946218
1707,0.12108173313408815
1708,-0.1877488399702105
1709,0.2419476931203063
1710,-0.08991816220917054
1711,0.029616052609664614
1712,0.1492713512516126
1713,-0.03952476991837535
1714,-0.01158459974745634
1715,0.02788444883624583
1716,-0.10318163783165007
1717,-0.022698541728584147
1718,0.1332275460971431
1719,-0.14386482912577034
1720,-0.0016226024031294264
1721,-0.06018892168336008
1722,-0.09107738452584349
1723,0.1706144971688855
1724,-0.02410800133996774
1725,-0.023367608612223402
1726,0.008060703720547388
1727,0.20248571701748652
1728,0.0739589197511343
1729,0.2077180738169424
1730,0.15605048845346875
1731,0.23190110632282285
1732,0.06272116731590544
1733,0.009517886391759982
1734,0.02683919355971083
1735,-0.13275328865399136
1736,-0.14730530798498037
1737,0.15158657891408556
1738,-0.07658571507421816
1739,-0.06905649485453873
1740,-0.09546585584816261
1741,0.28208770774126457
1742,0.08048908343869987
1743,-0.04597589676208691
1744,0.0908263819275362
1745,0.047868407104840804
1746,-0.08222733323826886
1747,0.0594427715607531
1748,0.10894109095279536
1749,-0.0378818510824606
1750,0.041177366272661664
1751,-0.28496568684700785
1752,-0.060246646784238654
1753,-0.15946387327879175
1754,-0.20023811101027034
1755,-0.09321234031428267
1756,-0.012547079478464469
1757,-0.07564396788671526
1758,-0.01237069398465781
1759,-0.13080115818636695
1760,0.08849779963823677
1761,-0.029112927643063478
1762,-0.001678038836633776
1763,-0.07032322201790756
1764,-0.17645875706095282
1765,0.18139402547780636
1766,0.010599883873670689
1767,-0.0025184262668416085
1768,0.09383260943746748
1769,0.06964763196390128
1770,0.031884897076204385
1771,-0.16424305891937377
1772,-0.01441197532929939
1773,0.007652787671110281
1774,0.14224607308349338
1775,0.006066906530460225
1776,-0.018189362987105186
1777,0.08749837020511111
1778,0.08390247339543153
1779,0.02752554293543534
1780,0.08488428382953486
1781,-0.03277031808670063
1782,-0.11557351180797312
1783,0.13755811406866641
1784,-0.08084659169160374
1785,-0.24848040545765057
1786,-0.07381637044112968
1787,0.0462532182138705
1788,-0.07264198892405134
1789,-0.20844688553427515
1790,-0.15578624979347558
1791,-0.08401214658059805
1792,-0.0036746952163027383
1793,0.04466529507389648
1794,0.10611091097563922
1795,0.012237005580956709
1796,-0.1431361175759138
1797,-0.12059050511062339
1798,0.02122462953703406
1799,-0.08186720698826566
1800,-0.034343133404612
1801,0.14035944719065277
1802,-0.12383425875684226
1803,-0.0972782498521005
1804,-0.2585432088936734
1805,-0.09092361575144889
1806,-0.07620366156345834
1807,-0.11861395528951246
1808,0.04258149844374327
1809,0.15851638559935677
1810,-0.05903972067744079
1811,-0.08861923287043981
1812,0.08236247697646684
1813,-0.11714861970256099
1814,0.08427925181641793
1815,0.04734149300001865
1816,0.25503077712915107
1817,-0.04112255288549969
1818,0.20143505228360195
1819,-0.16104434563935255
1820,0.0961150922051554
1821,-0.08413083676179686
1822,-0.14821345990311352
1823,-0.35043283781414175
1824,-0.19209267500381189
1825,0.1451438579423856
1826,0.0934900474476842
1827,0.1310397600750747
1828,0.0035034970112493014
1829,0.0705470497335528
1830,-0.032209102840566294
1831,-0.13314068745693847
1832,0.06428442364326686
1833,0.08435277941271947
1834,0.011586425614864733
1835,-0.10348989073979653
1836,0.0650748400693294
1837,-0.0006368539121482525
1838,-0.07790077009358035
1839,-0.016375049062163687
1840,0.021960479188426474
1841,0.10425136699363319
1842,0.16943045264258097
1843,-0.16439915789582904
1844,0.12314510440032683
1845,-0.18385948276046937
1846,0.02559684454131842
1847,-0.029134114084569285
1848,0.044044080842485
1849,0.08652985657557569
1850,0.007320503860869833
1851,-0.02211401791286679
1852,0.02391513657024895
1853,0.04798019875229418
1854,-0.030815976491660783
1855,-0.07783208262522684
1856,-0.14765058128482567
1857,0.21345747112103716
1858,0.09745336230798338
1859,-0.056342453220257896
1860,0.2056068254248445
1861,0.10424393948362146
1862,-0.0699381753127587
1863,0.17216123750678775
1864,0.02754215642203872
1865,0.06529661991043029
1866,-0.03360021351562399
1867,0.0948927719866312
1868,0.1547861312268691
1869,-0.19957499764354758
1870,-0.06331588898206283
1871,0.009183283951057969
1872,-0.005533105356112233
1873,-0.04005054080933726
1874,0.14156503916261884
1875,-0.02421577627983331
1876,-0.0010301046331574748
1877,0.11053504757690666
1878,0.03407754905713261
1879,0.06726406136700644
1880,0.044518738347840814
1881,0.06839978061415469
1882,0.02762316186945841
1883,0.06157832035336565
1884,0.0863530291843414
1885,0.10610812773575712
1886,-0.12363446843925491
1887,-0.0594370754372133
1888,0.057207019186743285
1889,0.02959369070898838
1890,-0.0902827203328055
1891,-0.06673367467741997
1892,0.18826192377853257
1893,-0.18707465854304167
1894,-0.034676794736533324
1895,0.09251506389300274
1896,0.16227234458610865
1897,0.014910910532672933
1898,-0.04596280611521339
1899,0.1019465009133021
1900,0.028408714400378246
1901,0.14812508820156917
1902,-0.215153050818148
1903,-0.06129914456560648
1904,0.10078125640781992
1905,0.0006622077785755527
1906,-0.05116390782376853
1907,0.021169500667256848
1908,-0.1196925151151561
1909,0.004951187326704645
1910,0.10919050732388697
1911,-0.062317901246324116
1912,-0.016082822344533176
1913,-0.05073644265953539
1914,-0.006599344030600092
1915,0.026655122900492313
1916,-0.007752074675759141
1917,0.1350770723974517
1918,-0.06428644896484914
1919,-0.07025234975845257
1920,0.18086567882172422
1921,0.11163651505535448
1922,-0.1400781475424558
1923,-0.03711872791049168
1924,0.06955839815158436
1925,-0.03041820185595552
1926,-0.09909281278123327
1927,0.04153999601602183
1928,0.09032957395794339
1929,-0.043603541543421595
1930,0.004939606167201294
1931,-0.08579072246523418
1932,0.10460541319872663
1933,-0.08161192810349312
1934,-0.014686682875935806
1935,0.13732706704341216
1936,-0.02490666907038698
1937,0.0626127721018521
1938,-0.19063210457351107
1939,-0.16025157032392656
1940,-0.03968997979571295
1941,0.01752007720125494
1942,0.04227928802813916
1943,0.13140573243267384
1944,-0.24905536951179524
1945,0.05137591343260091
1946,0.032785581363378974
1947,-0.11049876888499471
1948,-0.034568317655784914
1949,-0.13997223083974686
1950,0.15746996344867176
1951,0.017343166724649726
1952,0.19962296233310403
1953,-0.1633982338917173
1954,-0.05598852748320291
1955,0.03448233629906208
1956,0.0900944588863041
1957,-0.12856866694876903
1958,0.0037970740536706765
1959,-0.009226318428800909
1960,0.12384301915327428
1961,-0.15421234195586908
1962,0.0563888058290303
1963,-0.10559712576046745
1964,0.007313702215070585
1965,0.03112542132375894
1966,0.025558975852456756
1967,0.027920667990412963
1968,0.018384133739056615
1969,0.08936041247834946
1970,-0.1659113721722689
1971,-0.05262433348319695
1972,-0.12587437125294915
1973,0.013571467477808713
1974,0.04409432341836686
1975,0.1313292519395217
1976,-0.05598472068648456
1977,-0.038420712516229784
1978,0.12843300104964217
1979,-0.04638338769924889
1980,0.13134148751332175
1981,-0.10595832374160047
1982,-0.012550548712021686
1983,0.18375153716677808
1984,0.08670282941467265
1985,0.10503027779206606
1986,0.1240867552734085
1987,-0.046991099073096274
1988,-0.13578776369534867
1989,-0.028079910031874974
1990,0.14880984072545606
1991,-0.0014898372724984447
1992,0.09326043034065082
1993,-0.16779843387160434
1994,-0.15483812317966394
1995,0.07727781542109524
1996,-0.008694651048467311
1997,-0.09331736228938171
1998,0.04885228027803076
1999,-0.0657715908311772
2000,0.19687592810067076
2001,0.030698240206381663
2002,-0.11909435084267943
2003,-0.042092141144427504
2004,-0.22815935041802782
2005,0.07117352287313551
2006,-0.1670893349242864
2007,-0.11849249229876122
2008,-0.002128840191098028
2009,-0.14268871416462134
2010,-0.06900291345850877
2011,-0.13478517787313615
2012,-0.06623420750705697
2013,-0.006988881855813124
2014,-0.06675517117277162
2015,0.22297621511832452
2016,-0.11544656750155695
2017,0.017613054577411483
2018,-0.2503174734455788
2019,0.0843151592083259
2020,-0.057445192610845394
2021,0.19893588074476512
2022,-0.09767219345424631
2023,-0.11998872148858922
2024,-0.10745411786974152
2025,-0.10329182128519838
2026,0.054202532275131936
2027,-0.05654335636978932
2028,0.05734248393717906
2029,0.10151793743914235
2030,-0.25382612080937683
2031,0.02608128767458648
2032,-0.10625051600437851
2033,0.23124331923797664
2034,-0.18013148947021135
2035,-0.21381332111087276
2036,0.03789169170644742
2037,-0.2204053510779327
2038,-0.011997501627173487
2039,-0.02383701443026813
2040,-0.01584790852006689
2041,-0.005838348400391741
2042,0.05427496417197339
2043,-0.045223102236633755
2044,-0.17209107799791717
2045,-0.08845123218972117
2046,-0.005539966649888456
2047,0.09308122149967031
2048,-0.11420225356184424
2049,0.051933177419592275
2050,0.028758905753022944
2051,0.04722574296299956
2052,0.034996545901028436
2053,-0.019741243783894778
2054,0.02331611229033275
2055,-0.18455882778335903
2056,0.086503624958455
2057,-0.05417729763807784
2058,-0.0478116701020666
2059,-0.09042171018522895
2060,-0.08399052158224941
2061,0.09109248346427445
2062,-0.08113085581526046
2063,-0.21159270787872259
2064,0.10548716639163772
2065,-0.030264111416167645
2066,0.07620433037101428
2067,-0.011172743709055945
2068,0.0041128277120027895
2069,0.1368268517268198
2070,0.06562546112115064
2071,0.024363975279212663
2072,0.049585273188679974
2073,-0.1126178430330286
2074,-0.16833418255356125
2075,-0.004612767451324093
2076,0.09030436816488566
2077,0.12239406381123646
2078,0.04273736395717728
2079,-0.23518042806794154
2080,-0.24327845497400122
2081,-0.11211337528848815
2082,0.07798641517666718
2083,0.13015082068193598
2084,0.14486724143812246
2085,-0.10842253830471428
2086,0.07845341438311737
2087,0.1150513143002678
2088,-0.07273620101555556
2089,0.08015766681377767
2090,0.08155911689430065
2091,0.012968875381184075
2092,-0.021666711683429943
2093,-0.05468027993093297
2094,-0.18972358334422992
2095,0.22189153919084975
2096,0.1134053116105008
2097,0.1344007542878539
2098,0.054745056705095954
2099,0.21300927169077039
2100,-0.03895664058914045
2101,-0.05103575910889024
2102,0.03554970992216855
2103,0.027147212435847338
2104,0.06303383315810013
2105,0.0420662028374937
2106,0.06462712557278492
2107,0.052731298725321056
2108,0.156080234601009
2109,0.029310470791851923
2110,-0.07533394352180497
2111,0.06276443900296444
2112,0.09008162946586269
2113,-0.10795138530057524
2114,-0.05257356852181057
2115,0.2733315280055804
2116,-0.03221422610202354
2117,0.05324891924825097
2118,-0.11002194419603815
2119,-0.0501467537782546
2120,-0.01393948367393628
2121,0.056938221822596
2122,-0.26341689615408925
2123,0.11652625701546764
2124,-0.05627220618738151
2125,0.1557030619335766
2126,0.07002777233310967
2127,0.011199072170902415
2128,0.22464394949974154
2129,-0.0815782516074348
2130,0.044683155362110684
2131,-0.15720512512688664
2132,-0.049546938753233766
2133,0.12451552256590082
2134,-0.07378036190737092
2135,0.019359689771556908
2136,-0.0014445229031115822
2137,-0.05755837873572866
2138,0.080881407731389
2139,0.04405363867825327
2140,-0.05227343834402323
2141,-0.0033695760824549803
2142,0.0030068540723510243
2143,-0.236932416605917
2144,0.0038687223050465624
2145,0.11512417564042826
2146,0.12781793780498005
2147,-0.08264105809591787
2148,-0.2581165452077884
2149,-0.05801353975189297
2150,-0.07271838311123616
2151,-0.07997668425361379
2152,-0.06378480288789104
2153,-0.059155706279166685
2154,-0.13114256024796353
2155,0.14125355871308273
2156,0.1670063303152459
2157,0.10021846809162664
2158,0.11188080469291303
2159,-0.07795223700673469
2160,0.175692895491271
2161,0.020403251085460983
2162,0.05162327635264512
2163,-0.2233922322452463
2164,-0.0738832068048916
2165,0.13301517982011574
2166,-0.019964303069504967
2167,0.1676057691893395
2168,0.021403586452290846
2169,-0.07145176676827095
2170,-0.09464700213794357
2171,-0.03680850798333397
2172,0.13876058964836221
2173,0.2338354797775063
2174,0.052695696156763595
2175,0.07706497866397896
2176,0.03402224479301902
2177,-0.00904557028941344
2178,-0.05879056746648505
2179,-0.1253870310300899
2180,-0.1224508963949922
2181,-0.002480218074684383
2182,-0.03991110399302735
2183,-0.04567678686336727
2184,-0.014474398185869288
2185,-0.13616687286289017
2186,-0.16415036110434528
2187,-0.1403248909732076
2188,-0.057382474185066076
2189,-0.22933384820821828
2190,0.1449612172124418
2191,-0.10021243386860927
2192,0.07175484036735591
2193,0.01276507423609552
2194,-0.012874669675079704
2195,0.030261351858715733
2196,0.000858302315217975
2197,-0.010536861429390768
2198,-0.03744581782954915
2199,0.22184094247861968
2200,0.10622597732957945
2201,-0.1053946071431898
2202,-0.19956996211603095
2203,0.20763430014144413
2204,0.008097973405766422
2205,0.05727425286711036
2206,0.09377228934913934
2207,0.01761537253450774
2208,-0.1513124536491675
2209,0.03743366483530093
2210,-0.09429299663058645
2211,0.13420961051228802
2212,-0.17561856318757596
2213,-0.018940406624217837
2214,-0.07150566719845447
2215,-0.03842924524426565
2216,0.07386492187949512
2217,-0.10362030654143368
2218,0.07175175299995823
2219,0.0020913396874398388
2220,-0.017116753138235175
2221,0.01847740963877501
2222,0.0073948373215787285
2223,0.010875351503425792
2224,0.010788691012396046
2225,0.007438615476264419
2226,-0.018334700006060023
2227,0.06311756363747567
2228,0.06404449385494687
2229,0.12472736920702375
2230,0.06602462681207033
2231,0.09361732933299387
2232,0.005679496194774383
2233,-0.023309333829544483
2234,0.043146901030250845
2235,0.01955225674361724
2236,-0.036128840089283264
2237,0.03260247712109379
2238,0.14291058691354935
2239,0.03047419089266038
2240,-0.06319422637558882
2241,-0.10285825238392447
2242,-0.1846295250247945
2243,-0.030452505514528078
2244,-0.022572089562475958
2245,-0.1823700078271393
2246,-0.25994828337033343
2247,0.05380512746892472
2248,-0.008451880796705731
2249,0.09751206043827483
2250,0.006441045562949075
2251,-0.07994383454263873
2252,0.09225528756707434
2253,-0.06187852245263588
2254,-0.14748385992062674
2255,0.002567960551119259
2256,-0.04337289459996975
2257,-0.10282018695500574
2258,-0.04438897802962819
2259,0.24395485118832094
2260,-0.1907054415261244
2261,-0.022019558893857046
2262,0.006715603755505825
2263,-0.0003194381488428096
2264,-0.1734798206575401
2265,0.08966174092369539
2266,0.0091917101505962
2267,0.04961501291017162
2268,0.2134637579775835
2269,-0.035526957804707666
2270,-0.1549098107171011
2271,-0.15471564538812224
2272,-0.012686410678763652
2273,0.0208835111011388
2274,-0.1342357859842058
2275,-0.16253222318313823
2276,-0.12341848776499359
2277,-0.0035023884055088404
2278,0.00320525046295116
2279,-0.027123883109286335
2280,-0.07560858052070243
2281,-0.020813149750825204
2282,0.07897692426375699
2283,0.23340502151376077
2284,-0.2534407951673221
2285,-0.08988913239616018
2286,-0.10713019677640065
2287,-0.16786192997297714
2288,0.28258474493990565
2289,-0.04657045854233212
2290,-0.13613627782124593
2291,-0.1566070257402507
2292,0.05578077917155367
2293,0.04049508585552911
2294,0.003631950522220005
2295,0.04017516241249994
2296,-0.05077535120089662
2297,0.025683622631645787
2298,-0.022553646779045526
2299,0.21831036278312932
2300,0.08247371939296103
2301,-0.10167420662161034
2302,-0.046635896492503257
2303,-0.03066806602165869
2304,0.0003542070354008997
2305,0.1401093928166267
2306,0.2491583374692723
2307,-0.016993828717736713
2308,-0.1952452442597754
2309,0.05339180086185553
2310,-0.06464394867274814
2311,-0.010362197298491119
2312,0.18007105988124728
2313,0.071686774269387
2314,0.05331587468802422
2315,-0.07864755378430853
